title_ID,title,volume,preview,cover_date,Genre_ID,pub_ID,creater_ID,character_ID,contributer_ID
568410,"Different Ugliness, Different Madness",0,FALSE,May '05,1250,802,209,6361,8121
568411,Disturbingly Awful MAD,0,FALSE,Aug '13,1231,798,212,6430,7860
568412,Divine Right: The Adventures of Max Faraday,0,FALSE,Dec '14,1267,844,216,6552,7853
568413,Dog Days of Summer,one-shot,FALSE,Jul '19,1250,856,206,6455,7895
568414,Dong Xoai: Vietnam 1965,0,FALSE,May '10,1255,811,171,6526,8110
568415,Doom Force Special,one-shot,FALSE,Jun '92,1262,845,134,6329,7985
568416,Doom Patrol / JLA Special,one-shot,FALSE,Apr '18,1223,839,185,6499,7847
568417,Doom Patrol and Suicide Squad,one-shot,FALSE,Mar '88,1271,872,205,6520,8170
568418,Doom Patrol by John Byrne Omnibus,0,FALSE,Feb '20,1266,809,132,6419,7834
568419,Doom Patrol: Bronze Age Omnibus,0,FALSE,Nov '19,1245,800,213,6614,7987
568420,Doom Patrol: NYCC Special Edition,one-shot,FALSE,2021,1253,844,157,6583,8136
568421,Doom Patrol: Silver Age Omnibus,0,FALSE,Jun '17,1258,811,167,6539,7873
568422,Doomed and the Damned,one-shot,FALSE,Dec '20,1255,870,133,6576,7916
568423,Doomsday,one-shot,FALSE,1995,1235,834,187,6515,7941
568424,Dr. Happy Tooth,one-shot,FALSE,1996,1230,838,166,6506,7841
568425,Driver: Crossing the Line,one-shot,FALSE,Oct '11,1251,844,191,6529,7992
568426,Dynamic Classics,one-shot,FALSE,Oct '78,1241,870,185,6452,7825
568427,Earth One - Box Set,TPB/SC,FALSE,Dec '20,1244,818,186,6544,8176
568428,Eclipso: Music of the Spheres,0,FALSE,2009,1268,837,206,6395,8018
568429,ElfQuest: 25th Anniversary Edition,one-shot,FALSE,Dec '02,1242,854,201,6446,7879
568430,Elseworld's Finest: Supergirl & Batgirl,one-shot,FALSE,Dec '97,1227,847,127,6400,8047
568431,Elseworlds: 80-Page Giant,one-shot,FALSE,Aug '99,1235,815,171,6437,7916
568432,Enemy Ace Special,one-shot,FALSE,1990,1222,807,210,6561,7931
568433,Enemy Ace: War Idyll,0,FALSE,1990,1248,858,181,6511,8070
568434,Epic MAD,0,FALSE,Apr '12,1264,852,164,6363,7968
568435,Essentials and Chronology 2014,0,FALSE,Jul '14,1265,870,130,6334,7786
568436,Extremely Moronic MAD,0,FALSE,Oct '12,1225,821,208,6494,8123
568437,Eye of the Storm Annual,one-shot,FALSE,Sep '03,1269,868,198,6438,7889
568438,Faces of Evil: Deathstroke,one-shot,FALSE,Mar '09,1256,859,186,6525,8026
568439,Faces of Evil: Kobra,one-shot,FALSE,Mar '09,1262,832,191,6374,8065
568440,Faces of Evil: Prometheus,one-shot,FALSE,Mar '09,1229,841,142,6480,8167
568441,Faces of Evil: Solomon Grundy,one-shot,FALSE,Mar '09,1233,843,180,6446,7811
568442,Famous 1st (First) Edition: New Fun,0,FALSE,Apr '20,1260,821,190,6602,7875
568443,Fifty Who Made DC Great,one-shot,FALSE,Sep '85,1250,857,170,6598,8089
568444,Final Crisis: Companion,0,FALSE,Jun '09,1229,820,154,6595,7781
568445,Final Crisis: Omnibus,HC,FALSE,Sep '18,1250,843,141,6437,8078
568446,Final Crisis: Omnibus,HC,FALSE,Dec '19,1223,852,154,6509,8004
568447,Final Crisis: Sketchbook,one-shot,FALSE,Jul '08,1258,824,142,6427,8025
568448,"Firestorm, the Nuclear Man: United We Fall",0,FALSE,Dec '16,1243,869,127,6466,7820
568449,Flash / Green Lantern: Faster Friends,limited-series,FALSE,Jan '97,1267,871,185,6518,8003
568450,Flash / Impulse: Runs in the Family,0,FALSE,May '21,1229,804,209,6472,8152
568451,Flash Facts,TPB/SC,FALSE,Feb '21,1227,862,209,6380,7927
568452,Flash Omnibus by Francis Manapul and Brian Buccellato,0,FALSE,Nov '16,1265,813,198,6407,8068
568453,Flash Plus,one-shot,FALSE,Jan '97,1236,846,133,6603,7830
568454,Flash Presents: Mercury Falling,0,FALSE,May '09,1260,817,128,6545,7850
568455,Flash Unwrapped by Francis Manapul,0,FALSE,Jul '17,1237,805,191,6467,7968
568456,Flash by Grant Morrison and Mark Millar,0,FALSE,Apr '16,1267,873,223,6523,8173
568457,Flash of Two Worlds: Deluxe Edition,0,FALSE,Feb '20,1257,859,151,6340,7983
568458,Flash vs the Rogues,0,FALSE,Nov '09,1232,794,222,6565,7848
568459,Flash: 80 Years of the Fastest Man Alive,0,FALSE,Nov '19,1257,832,180,6374,7965
568460,Flash: A Celebration of 75 Years,0,FALSE,Apr '15,1223,853,186,6455,7792
568461,Flash: Greatest Stories Ever Told,0,FALSE,Aug '07,1243,823,146,6406,7956
568462,Flash: Iron Heights,one-shot,TRUE,Apr '01,1266,788,127,6407,8092
568463,Flash: Our Worlds at War,one-shot,FALSE,Oct '01,1261,839,202,6576,8164
568464,Flash: Road to Flashpoint,0,FALSE,Sep '11,1269,872,193,6475,7985
568465,Flash: Rogues - Captain Cold,0,FALSE,Aug '18,1249,795,168,6589,7966
568466,Flash: Rogues - Reverse-Flash,0,FALSE,Jan '19,1231,796,132,6569,7931
568467,Flash: Savage Velocity,0,FALSE,Mar '20,1233,792,196,6398,7954
568468,Flash: Special Edition,one-shot,FALSE,Dec '14,1233,859,170,6395,7886
568469,Flash: TV Special,one-shot,FALSE,1991,1235,831,187,6563,8122
568470,Flash: Time Flies,one-shot,FALSE,May '02,1236,820,206,6567,8055
568471,Flash: United They Fall,0,FALSE,Jul '20,1258,803,169,6456,7900
568472,Flash: Year One,0,FALSE,Nov '19,1252,857,175,6495,7894
568473,Flashpoint Unwrapped,0,FALSE,Feb '18,1245,819,158,6386,7812
568474,Flashpoint: Green Arrow - Industries,one-shot,FALSE,Aug '11,1254,819,145,6564,7853
568475,Flashpoint: Grodd of War,one-shot,FALSE,Aug '11,1240,854,206,6597,8063
568476,Flashpoint: Reverse Flash,one-shot,FALSE,Aug '11,1263,864,129,6566,8023
568477,Flashpoint: The 10th Anniversary - Omnibus,HC,FALSE,Apr '21,1254,872,171,6615,7956
568478,Flashpoint: The Canterbury Cricket,one-shot,TRUE,Aug '11,1230,871,184,6577,7853
568479,Forever Evil: Aftermath - Batman vs. Bane,one-shot,FALSE,Jun '14,1226,850,171,6389,7941
568480,Forever Evil: Aftermath - Batman vs. Bane,one-shot,FALSE,Jun '14,1226,859,216,6546,7901
568481,Forever Evil: Blight,0,FALSE,Sep '14,1270,813,189,6572,7852
568482,Forged from Metal: New Age of DC Heroes,one-shot,FALSE,Apr '17,1260,838,135,6518,8109
568483,Fourth World Gallery,one-shot,FALSE,Sep '96,1231,846,135,6446,8152
568484,Fourth World by John Byrne - Omnibus,HC,FALSE,Aug '21,1234,797,190,6406,7919
568485,Fringe: Beyond the Fringe,0,FALSE,Sep '12,1224,806,127,6478,8032
568486,Fruit of the Loom Presents: Batman - Too Many Jokers,one-shot,FALSE,1999,1268,829,138,6369,7792
568487,Funny Stuff: Stocking Stuffer,one-shot,FALSE,Mar '85,1250,871,180,6477,8107
568488,Future State Batman: Dark Detective,TPB/SC,FALSE,Jul '21,1250,859,138,6490,8015
568489,Future State: Superman,TPB/SC,FALSE,2021,1256,800,217,6339,7873
568490,Future State: Teen Titans - Ruins,0,FALSE,May '21,1253,850,223,6332,7973
568491,Futures End: Five Years Later Omnibus,0,FALSE,Dec '14,1239,797,137,6595,7959
568492,Gatorade: The League of Captains - The Sheriff,one-shot,FALSE,2014,1221,794,123,6342,7825
568493,Gears of War Special Edition,one-shot,FALSE,Dec '10,1267,869,176,6390,8018
568494,Gen 13: I Love New York,0,FALSE,Sep '99,1251,836,211,6572,8042
568495,Gen 13: Lost in Paradise,0,FALSE,Jun '96,1234,850,154,6428,7842
568496,Gen 13: Starting Over,0,FALSE,Jul '99,1271,792,161,6530,7949
568497,Generations Forged,0,FALSE,Apr '21,1239,851,176,6395,8159
568498,Generations Forged,0,FALSE,Apr '21,1266,857,217,6443,7914
568499,George Perez Portfolio,one-shot,FALSE,1990,1238,813,139,6599,8159
568500,Giant Superman Annual Replica,one-shot,FALSE,1998,1258,813,141,6538,7899
568501,Giant-Size Atom,one-shot,FALSE,May '11,1235,834,130,6442,8115
568502,Giantkiller: A to Z,one-shot,FALSE,Aug '99,1232,869,213,6459,7860
568503,Godzilla: Awakening,0,FALSE,May '14,1258,836,188,6471,7921
568504,Gog,one-shot,FALSE,Feb '98,1258,838,185,6324,7818
568505,Golden Age Hawkman: Archive,0,FALSE,Dec '05,1232,841,127,6466,8094
568506,Golden Age: Secret Files,one-shot,FALSE,Feb '01,1268,793,124,6474,8149
568507,Gotham Academy: Endgame,one-shot,FALSE,Jun '15,1263,825,161,6591,7969
568508,Gotham Central Omnibus,0,FALSE,May '16,1224,828,168,6394,7836
568509,Gotham Central: Special Edition,one-shot,FALSE,Nov '14,1229,797,148,6354,8084
568510,Gotham City Sirens: Strange Fruit,0,FALSE,Aug '11,1234,869,123,6562,7950
568511,Gotham Gazette: Batman Alive?,one-shot,FALSE,Jul '09,1264,802,174,6567,7941
568512,Gotham Gazette: Batman Dead?,one-shot,FALSE,May '09,1224,791,188,6403,7813
568513,Gotham High,0,FALSE,Apr '20,1241,870,145,6608,7891
568514,Gotham by Gaslight,one-shot,FALSE,Dec '17,1229,800,161,6494,8152
568515,Graphic Ink: DC Comics Art of Frank Quitely,0,FALSE,Jun '14,1221,844,175,6392,7834
568516,Graphic Ink: The DC Comics Art of Ivan Reis,0,FALSE,Dec '15,1271,814,141,6572,7899
568517,Greatest Batman Stories Ever Told,0,FALSE,Dec '87,1251,807,132,6548,8132
568518,Greatest Flash Stories Ever Told,0,FALSE,1991,1255,819,174,6358,8083
568519,Greatest Golden Age Stories Ever Told,0,FALSE,1990,1254,852,197,6598,8036
568520,Green Arrow / Black Canary: For Better or Worse,0,FALSE,Sep '07,1254,800,191,6563,8086
568521,Green Arrow / Black Canary: Till Death Do They Part,TPB/SC,FALSE,May '21,1237,842,173,6462,7940
568522,Green Arrow by Jeff Lemire,0,FALSE,Dec '15,1223,839,164,6368,8048
568523,Green Arrow by Kevin Smith,0,FALSE,Jul '16,1252,867,201,6618,8157
568524,Green Arrow: 80 Years of the Emerald Archer,0,FALSE,Mar '21,1260,837,209,6545,8172
568525,Green Arrow: A Celebration of 75 Years,0,FALSE,Jul '16,1246,790,143,6337,7886
568526,Green Arrow: Archer's Quest,0,FALSE,Aug '15,1222,837,142,6505,7897
568527,Green Arrow: Golden Age Omnibus,0,FALSE,Dec '17,1264,847,140,6490,8074
568528,Green Arrow: Secret Files,one-shot,FALSE,Dec '02,1258,852,199,6597,7886
568529,Green Lantern / Adam Strange,one-shot,FALSE,Oct '00,1236,824,174,6368,7960
568530,Green Lantern / Atom,one-shot,FALSE,Oct '00,1238,860,213,6497,8095
568531,Green Lantern / Firestorm,one-shot,FALSE,Oct '00,1251,851,181,6615,8154
568532,Green Lantern / Flash: Faster Friends,limited-series,FALSE,Jan '97,1263,852,159,6405,8095
568533,Green Lantern / Green Arrow Collection,0,FALSE,May '00,1252,837,212,6526,8140
568534,Green Lantern / Green Arrow: Hard-Traveling Heroes,0,FALSE,Jun '18,1234,848,211,6593,7802
568535,Green Lantern / Green Arrow: Space,HC,FALSE,Jul '20,1237,837,194,6581,8117
568536,Green Lantern / Green Lantern,one-shot,FALSE,Oct '00,1240,799,160,6462,7797
568537,Green Lantern / Plastic Man: Weapons of Mass Deception,one-shot,FALSE,Feb '11,1261,816,162,6433,8100
568538,Green Lantern / Power Girl,one-shot,FALSE,Oct '00,1263,866,161,6502,8038
568539,Green Lantern / Silver Surfer: Unholy Alliances,one-shot,FALSE,Dec '95,1256,793,139,6417,7929
568540,Green Lantern / Superman: Legend of the Green Flame,one-shot,FALSE,Oct '00,1270,811,213,6383,7904
568541,Green Lantern 3-D,one-shot,FALSE,Dec '98,1240,815,222,6565,8151
568542,Green Lantern Corps: Beware Their Power,0,FALSE,Feb '18,1271,812,191,6556,8069
568543,Green Lantern Corps: Revolt of the Alpha-Lanterns,0,FALSE,Jun '12,1266,837,155,6369,7952
568544,Green Lantern Corps: Through the Ages,0,FALSE,Aug '09,1249,830,156,6391,7834
568545,Green Lantern Corps: Weaponer,0,FALSE,Oct '12,1259,836,179,6479,8107
568546,Green Lantern Gallery,one-shot,FALSE,1996,1232,796,141,6611,8046
568547,Green Lantern Legacy,0,FALSE,Jan '20,1264,815,148,6529,7988
568548,Green Lantern Plus+,one-shot,FALSE,Dec '96,1267,821,176,6455,7781
568549,Green Lantern Special,limited-series,FALSE,1988,1261,796,174,6511,7921
568550,Green Lantern Special,limited-series,FALSE,Jan '89,1227,796,124,6578,8082
568551,Green Lantern: 1001 Emerald Nights,one-shot,FALSE,Jan '01,1244,823,137,6491,8054
568552,Green Lantern: 80 Years of the Emerald Knight,0,FALSE,Jun '20,1229,828,132,6355,7869
568553,Green Lantern: A Celebration of 75 Years,0,FALSE,Oct '15,1253,818,204,6619,7942
568554,Green Lantern: Animated Series / Young Justice: Super Sampler / Superman...,one-shot,FALSE,Jun '12,1248,825,153,6428,7825
568555,Green Lantern: Brightest Day Blackest Night,one-shot,FALSE,2002,1260,831,176,6390,7887
568556,Green Lantern: Ganthet's Tale,one-shot,TRUE,Nov '92,1236,818,209,6321,7821
568557,Green Lantern: Greatest Stories Ever Told,0,FALSE,Aug '06,1265,793,208,6412,8142
568558,Green Lantern: Hal Jordan,0,FALSE,Jan '17,1238,857,134,6533,7925
568559,Green Lantern: In Brightest Day,0,FALSE,Oct '08,1248,793,220,6462,8027
568560,Green Lantern: John Stewart - A Celebration Of 50 Years,HC,FALSE,Jun '21,1269,809,139,6482,8112
568561,Green Lantern: Lights Out,0,FALSE,Jun '14,1240,802,173,6488,7802
568562,Green Lantern: Movie Prequel - Abin Sur,one-shot,FALSE,Jul '11,1263,818,195,6592,7782
568563,Green Lantern: Movie Prequel - Hal Jordan,one-shot,FALSE,Aug '11,1257,843,150,6617,7807
568564,Green Lantern: Movie Prequel - Kilowog,one-shot,TRUE,Aug '11,1246,799,124,6491,7961
568565,Green Lantern: Movie Prequel - Sinestro,one-shot,FALSE,Oct '11,1231,852,193,6403,7897
568566,Green Lantern: Movie Prequel - Tomar-Re,one-shot,TRUE,Aug '11,1241,794,163,6397,7948
568567,Green Lantern: Movie Prequels,0,FALSE,Oct '11,1262,789,207,6560,7965
568568,Green Lantern: Our Worlds at War,one-shot,FALSE,Aug '01,1222,812,163,6614,8020
568569,Green Lantern: Power of Green,one-shot,FALSE,2010,1244,850,202,6422,8074
568570,Green Lantern: Rise of the Third Army,0,FALSE,Sep '13,1253,850,207,6579,7898
568571,Green Lantern: Sinestro Corps - Secret Files & Origins,one-shot,FALSE,Feb '08,1270,818,161,6563,8015
568572,Green Lantern: Tales of the Sinestro Corps,0,FALSE,Jun '08,1247,816,188,6414,7880
568573,Green Lantern: Traitor,one-shot,FALSE,Nov '01,1253,869,126,6585,7787
568574,Green Lantern: War of the Green Lanterns,0,FALSE,Nov '11,1233,791,158,6582,7854
568575,Green Lantern: Willworld,one-shot,FALSE,2001,1226,851,220,6376,8152
568576,Green Lantern: Wrath of the First Lantern,0,FALSE,Feb '14,1257,872,193,6417,8109
568577,Hard Time: Complete Series,0,FALSE,Oct '20,1236,840,131,6340,7893
568578,Harlan Ellison's 7 Against Chaos,0,FALSE,Jul '13,1252,789,223,6405,8056
568579,Harley & Ivy: Love on the Lam,one-shot,FALSE,Dec '00,1227,856,124,6356,8113
568580,Harley Loves Joker by Paul Dini,0,FALSE,Dec '18,1265,790,124,6406,7942
568581,Harley Quinn and the Gotham City Sirens Omnibus,0,FALSE,Apr '18,1253,851,185,6591,7861
568582,Harley Quinn: A Celebration of 25 Years,0,FALSE,Sep '17,1223,843,136,6613,8014
568583,Harley Quinn: Batman Day Special Edition,one-shot,FALSE,Oct '17,1266,837,181,6373,7861
568584,Harley Quinn: No Good Deed,HC,FALSE,Dec '21,1230,804,203,6486,8105
568585,Harley Quinn: Our Worlds at War,one-shot,FALSE,Oct '01,1236,824,137,6579,7971
568586,Harleys Quinns: Greatest Hits,0,FALSE,Jul '16,1267,865,164,6344,8072
568587,Hawk and the Dove: Silver Age,0,FALSE,Mar '18,1231,790,140,6363,7993
568588,Hawkman Omnibus,0,FALSE,Jan '12,1245,789,210,6351,7878
568589,Hawkman: Secret Files & Origins,one-shot,FALSE,Oct '02,1235,864,222,6423,7879
568590,Hawkman: Special,one-shot,FALSE,Oct '08,1252,841,209,6553,7878
568591,He-Man and the Masters of the Universe Omnibus,0,FALSE,Feb '19,1270,858,142,6522,7880
568592,Helmet of Fate,0,FALSE,Oct '07,1245,859,184,6453,8041
568593,Helmet of Fate: Detective Chimp,one-shot,FALSE,Mar '07,1266,856,141,6491,8023
568594,Helmet of Fate: Ibis the Invincible,one-shot,FALSE,Mar '07,1270,838,130,6359,8173
568595,Helmet of Fate: Sargon the Sorcerer,one-shot,FALSE,Apr '07,1251,872,128,6546,7898
568596,Helmet of Fate: Zauriel,one-shot,FALSE,Apr '07,1246,827,219,6576,8051
568597,Heroes Against Hunger,one-shot,FALSE,Aug '86,1232,846,181,6384,7794
568598,Heroes in Crisis: Price and Other Tales,0,FALSE,Oct '19,1260,792,151,6441,8163
568599,Hitman / Lobo: That Stupid Bastich,one-shot,FALSE,Sep '00,1256,804,146,6543,7782
568600,Hitman's Greatest Hits,0,FALSE,Aug '19,1229,835,167,6478,7936
568601,Human Target: Final Cut,0,FALSE,May '02,1235,796,140,6568,8035
568602,Huntress: Origins,0,FALSE,Jan '20,1262,840,191,6476,8150
568603,I Am Not Starfire,0,FALSE,Jul '21,1269,856,129,6518,8052
568604,I Can't Believe it's Not the Justice League,0,FALSE,Jan '06,1223,828,144,6394,7998
568605,I Vampire,0,FALSE,Apr '12,1234,844,223,6538,8029
568606,Impulse / Atom: Double-Shot,one-shot,FALSE,Feb '98,1237,812,175,6427,8069
568607,Impulse Plus,one-shot,FALSE,Sep '97,1239,839,168,6466,7780
568608,Impulse: Reckless Youth,0,FALSE,1997,1260,859,190,6374,7997
568609,Infinite Crisis Companion,0,FALSE,Oct '06,1235,844,126,6359,7872
568610,Infinite Frontier: Secret Files,0,FALSE,Aug '21,1222,851,148,6361,8084
568611,Injustice: Gods Among Us - Year Four Complete Collection,0,FALSE,Jan '19,1222,831,153,6576,8074
568612,Injustice: Gods Among Us - Year One,0,FALSE,Sep '18,1265,852,178,6522,8140
568613,Injustice: Gods Among Us - Year One: Complete Collection,0,FALSE,Mar '16,1224,865,159,6338,7833
568614,Injustice: Gods Among Us - Year Two: Complete Collection,0,FALSE,Jan '17,1271,834,205,6326,7861
568615,Injustice: Year Zero,HC,FALSE,Jul '21,1260,842,161,6431,8104
568616,Insanely Awesome MAD,0,FALSE,Aug '11,1269,867,132,6608,8146
568617,Intensely Dumb MAD,0,FALSE,Oct '13,1228,842,134,6455,7781
568618,Iron Giant,one-shot,FALSE,Aug '99,1241,871,195,6425,7911
568619,Ironwolf,one-shot,FALSE,Dec '85,1244,864,146,6340,7910
568620,Ironwolf: Fires of the Revolution,0,FALSE,1992,1259,827,211,6584,7809
568621,JLA / Cyberforce,one-shot,FALSE,Dec '05,1241,854,154,6604,7918
568622,JLA / Doom Patrol Special,one-shot,FALSE,Mar '18,1245,805,136,6553,7926
568623,JLA / Haven: Anathema,one-shot,FALSE,Nov '02,1234,852,209,6369,8143
568624,JLA / Haven: Arrival,one-shot,TRUE,Nov '01,1269,831,163,6526,7911
568625,JLA / JSA: Secret Files,one-shot,FALSE,Jan '03,1250,802,208,6335,8063
568626,JLA / JSA: Virtue and Vice,0,FALSE,Dec '02,1224,789,131,6427,8006
568627,JLA / WildC.A.T.S,one-shot,FALSE,Jun '97,1251,857,177,6584,7805
568628,JLA / Witchblade,one-shot,FALSE,Dec '00,1243,840,164,6372,7843
568629,JLA Gallery,one-shot,FALSE,Jun '97,1253,816,179,6368,8071
568630,JLA Showcase: 80-Page Giant,one-shot,FALSE,Feb '00,1250,853,124,6467,7890
568631,JLA in Crisis: Secret Files,one-shot,FALSE,Nov '98,1265,864,210,6342,8049
568632,JLA vs Predator,one-shot,FALSE,Dec '00,1229,832,203,6477,8062
568633,JLA: A League of One,0,FALSE,Nov '00,1254,814,166,6324,7890
568634,JLA: By Grant Morrison - Omnibus,HC,FALSE,2020,1270,797,166,6556,7798
568635,JLA: Foreign Bodies,one-shot,FALSE,Jun '99,1224,801,154,6379,7785
568636,JLA: Heaven's Ladder,one-shot,FALSE,Oct '00,1250,826,162,6324,8087
568637,JLA: Our Worlds at War,one-shot,FALSE,Sep '01,1242,814,210,6410,7953
568638,JLA: Primeval,one-shot,FALSE,1999,1257,825,219,6403,8026
568639,JLA: Riddle of the Beast,0,FALSE,Nov '01,1236,792,200,6617,7960
568640,JLA: Secret Origins,0,FALSE,Nov '02,1240,839,181,6491,8095
568641,JLA: Seven Caskets,one-shot,FALSE,Oct '00,1222,825,167,6479,8062
568642,JLA: Superpower,one-shot,FALSE,Nov '99,1257,830,125,6399,7907
568643,JLA: The Greatest Stories Ever Told,0,FALSE,Feb '06,1238,803,136,6408,7877
568644,JLA: The Secret Society of Super-Heroes,0,FALSE,Nov '00,1247,821,160,6324,8028
568645,JLA: The Secret Society of Super-Heroes,0,FALSE,Dec '99,1245,822,216,6580,8032
568646,JLA: The Tower Of Babel,HC,FALSE,Apr '21,1241,852,134,6386,7891
568647,JLA: Tomorrow Woman,one-shot,FALSE,Jun '98,1227,788,204,6552,8174
568648,JLA: Welcome to the Working Week,0,FALSE,Aug '03,1246,807,136,6375,7983
568649,JSA All Stars Archives,0,FALSE,Oct '07,1245,788,159,6506,8106
568650,JSA: Kingdom Come Special - Superman,one-shot,FALSE,Jan '09,1260,873,173,6393,8158
568651,JSA: Kingdom Come Special - Superman,one-shot,FALSE,Jan '09,1257,865,166,6392,7897
568652,JSA: Our Worlds At War,one-shot,FALSE,Sep '01,1238,863,179,6461,7824
568653,JSA: The Golden Age,TPB/SC,FALSE,Mar '17,1250,858,131,6455,7877
568654,Jack Kirby's Demon Omnibus,0,FALSE,Nov '08,1238,872,189,6415,7860
568655,Jack Kirby's Losers,0,FALSE,Mar '09,1253,797,191,6408,8021
568656,Jack Kirby's Mister Miracle,0,FALSE,1998,1237,836,162,6507,8067
568657,Jack Kirby's OMAC: One Man Army Corps,0,FALSE,Jul '13,1224,828,192,6423,7936
568658,Jack Kirby's The Fourth World Omnibus,0,FALSE,Dec '17,1267,815,214,6533,7783
568659,Jack Kirby's The Fourth World Omnibus,HC,FALSE,Sep '21,1266,834,151,6512,8127
568660,Jack Kirby's The Fourth World featuring Mister Miracle,0,FALSE,Jul '01,1243,849,125,6589,7855
568661,Jack Kirby's: New Gods,0,FALSE,Dec '96,1231,830,185,6521,7795
568662,Jack Kirby: 100th Celebration Collection,0,FALSE,Feb '18,1228,819,132,6433,7899
568663,Jackie Joyner-Kersee: High Hurdles,one-shot,FALSE,1992,1271,831,213,6540,8133
568664,Jedlicka Shoes,one-shot,FALSE,1961,1260,860,192,6384,7973
568665,Jimmy Olsen,one-shot,FALSE,May '11,1223,825,196,6498,8080
568666,Joker's Asylum II: Clayface,one-shot,FALSE,Aug '10,1261,822,186,6411,7936
568667,Joker's Asylum II: Harley Quinn,one-shot,FALSE,Aug '10,1233,854,144,6518,8040
568668,Joker's Asylum II: Killer Croc,one-shot,FALSE,Aug '10,1260,816,165,6496,7870
568669,Joker's Asylum II: Mad Hatter,one-shot,FALSE,Aug '10,1260,807,183,6579,7972
568670,Joker's Asylum II: The Riddler,one-shot,FALSE,Aug '10,1246,840,201,6366,8094
568671,Joker's Asylum: Poison Ivy,one-shot,FALSE,Sep '08,1255,871,218,6327,7861
568672,Joker's Asylum: Scarecrow,one-shot,FALSE,Sep '08,1271,790,146,6511,8028
568673,Joker's Asylum: The Joker,one-shot,FALSE,Sep '08,1268,843,215,6588,8068
568674,Joker's Asylum: The Penguin,one-shot,FALSE,Sep '08,1241,866,219,6564,7869
568675,Joker's Asylum: Two-Face,one-shot,FALSE,Sep '08,1224,836,187,6417,7870
568676,Joker: A Celebration of 75 Years,0,FALSE,Jul '14,1260,809,123,6422,7986
568677,Joker: Death of the Family,0,FALSE,Oct '13,1252,833,218,6529,8164
568678,Joker: Endgame,0,FALSE,Sep '15,1269,794,150,6483,8048
568679,Joker: His Greatest Jokes,TPB/SC,FALSE,Sep '19,1247,853,209,6517,8002
568680,Joker: Last Laugh Secret Files,0,FALSE,Dec '01,1228,820,175,6391,8034
568681,Joker: The Bronze Age - Omnibus,HC,FALSE,Aug '19,1258,828,145,6359,7823
568682,Jonah Hex: No Way Back,0,FALSE,Jun '10,1258,840,181,6371,8077
568683,Jonah Hex: Welcome to Paradise,0,FALSE,May '10,1247,872,220,6601,7807
568684,Judas Coin,TPB/SC,FALSE,Aug '12,1269,835,176,6474,8033
568685,Judge Dredd: Dredd vs Death,0,FALSE,Mar '05,1240,803,194,6564,7843
568686,Judge Dredd: Judgement Day,0,FALSE,Feb '05,1245,844,171,6563,8043
568687,Judge Dredd: Movie Adaptation,one-shot,FALSE,Jul '95,1221,799,207,6393,8058
568688,Just Imagine Stan Lee Creating the DC Universe,TPB/SC,FALSE,Dec '13,1237,866,217,6328,7973
568689,Just Imagine Stan Lee's Aquaman,one-shot,FALSE,Jun '02,1269,793,156,6526,7794
568690,Just Imagine Stan Lee's Batman,one-shot,FALSE,Sep '01,1260,852,159,6466,7795
568691,Just Imagine Stan Lee's Catwoman,one-shot,FALSE,Jul '02,1233,827,193,6402,7887
568692,Just Imagine Stan Lee's Green Lantern,one-shot,FALSE,Dec '01,1266,810,179,6611,8124
568693,Just Imagine Stan Lee's Robin,one-shot,FALSE,Apr '02,1266,807,124,6375,7833
568694,Just Imagine Stan Lee's Sandman,one-shot,FALSE,Aug '02,1253,792,217,6367,7849
568695,Just Imagine Stan Lee's Secret Files & Origins,one-shot,FALSE,Mar '02,1262,804,131,6549,8105
568696,Just Imagine Stan Lee's Shazam!,one-shot,FALSE,May '02,1256,808,219,6489,7790
568697,Just Imagine Stan Lee's Superman,one-shot,FALSE,Nov '01,1243,846,190,6350,7911
568698,Just Imagine Stan Lee's Wonder Woman,one-shot,FALSE,Oct '01,1246,795,216,6498,7927
568699,Just Imagine: Stan Lee's Flash,one-shot,FALSE,Jan '02,1234,820,191,6572,7969
568700,Just Imagine: Stan Lee's JLA,one-shot,FALSE,Jan '02,1256,861,171,6385,7813
568701,Justice League Adventures: Super Power Meets Horse Power,one-shot,FALSE,Aug '04,1262,868,169,6445,8043
568702,Justice League Beyond 2.0,0,FALSE,Oct '14,1229,813,196,6500,7823
568703,Justice League Beyond: In Gods We Trust,0,FALSE,Mar '14,1250,788,187,6594,8025
568704,Justice League Beyond: Konstriction,0,FALSE,May '13,1232,812,198,6395,7788
568705,Justice League Dark: The New 52 Omnibus,HC,FALSE,Nov '21,1221,800,204,6515,8056
568706,Justice League Day: Special Edition,one-shot,FALSE,Nov '17,1251,799,141,6454,8110
568707,Justice League Heroes: Falling Star,one-shot,FALSE,2006,1260,824,166,6383,7973
568708,Justice League Spectacular,one-shot,TRUE,Mar '92,1246,814,178,6371,7894
568709,Justice League Spectacular,one-shot,FALSE,Mar '92,1226,869,184,6353,7893
568710,Justice League Unlimited: Galactic Justice,TPB/SC,FALSE,Aug '20,1233,864,128,6521,8141
568711,Justice League Unlimited: Girl Power,TPB/SC,FALSE,Jul '21,1235,828,147,6444,7834
568712,Justice League Unlimited: Hocus Pocus,0,FALSE,Feb '21,1231,832,223,6497,8141
568713,Justice League Unlimited: Time After Time,0,FALSE,Nov '20,1250,863,199,6349,8085
